date,equity,net_return,open_positions
2020-09-13,9934.348159503601,0.030950726104714832,0
2020-09-14,9898.015086522442,-0.0036573182656580716,0
2020-09-15,9999.090701119432,0.010211705449370223,0
2020-09-16,9917.280695214251,-0.008181744555634696,0
2020-09-17,9574.954616114817,-0.03451813956063876,0
2020-09-18,9621.681722176254,0.004880138646588872,0
2020-09-19,9550.103004721108,-0.007439314614842263,0
2020-09-20,9778.481175153669,0.023913686618841856,0
2020-09-21,9582.71745902958,-0.020019848953793495,0
2020-09-22,9671.931009460059,0.00930983834302812,0
2020-09-23,10117.128630322124,0.04602985902469947,0
2020-09-24,9896.803971735353,-0.021777390269254293,0
2020-09-25,9860.01163496357,-0.0037175978100465468,0
2020-09-26,9833.710129260697,-0.0026674923597055367,0
2020-09-27,9745.801162785136,-0.008939552347997703,0
2020-09-28,9813.040467173145,0.006899310099283129,0
2020-09-29,9779.876691509213,-0.0033795616939390483,0
2020-09-30,9790.488447229403,0.0010850602778462726,0
2020-10-01,9939.574054202814,0.015227596434741697,0
2020-10-02,10000.889758557856,0.006168846272553763,0
2020-10-03,9991.233281783167,-0.0009655617657845506,0
2020-10-04,9821.147789900642,-0.01702347318750308,0
2020-10-05,9727.697834409624,-0.009515176585278118,0
2020-10-06,9974.475559405608,0.025368563990861404,0
2020-10-07,9976.44893653915,0.00019784269576761382,0
2020-10-08,9700.084282845262,-0.02770170583259235,0
2020-10-09,9432.098255667224,-0.027627185430952883,0
2020-10-10,9447.210043649768,0.00160216608997521,0
2020-10-11,9415.266728032602,-0.0033812432950653948,0
2020-10-12,9176.811498088602,-0.025326444468538933,0
2020-10-13,9182.522402693663,0.0006223190490781683,0
2020-10-14,9193.393372502473,0.0011838762087441612,0
2020-10-15,9154.433297506475,-0.004237833998545826,0
2020-10-16,9211.36835911168,0.0062193977229276776,0
2020-10-17,9175.846038542213,-0.0038563565351644735,0
2020-10-18,8979.311207716619,-0.021418714961004115,0
2020-10-19,8852.0513074287,-0.014172568178565381,0
2020-10-20,8902.28515722222,0.005674825873565048,0
2020-10-21,8296.015595373661,-0.06810268949391118,0
2020-10-22,8090.033867133134,-0.02482899481956069,0
2020-10-23,8108.480811972191,0.0022802061328817125,0
2020-10-24,8123.7231014243935,0.0018797959575482803,0
2020-10-25,8196.790004498227,0.008994263118227375,0
2020-10-26,8323.917735035911,0.01550945314786878,0
2020-10-27,8006.383884569478,-0.03814716346005109,0
2020-10-28,8251.516341291937,0.030617125066273454,0
2020-10-29,8307.052288465564,0.006730392921324713,0
2020-10-30,8374.030206883646,0.00806277799780819,0
2020-10-31,8245.141359504663,-0.015391495396450017,0
2020-11-01,8112.206658671021,-0.016122792204211422,0
2020-11-02,8300.07676441612,0.023158939811313672,0
2020-11-03,8086.935741548997,-0.025679403807552292,0
2020-11-04,7885.068978363257,-0.024962083246017452,0
2020-11-05,8134.188717439083,0.03159385666243564,0
2020-11-06,7734.0014220932835,-0.049198181803654095,0
2020-11-07,7707.127197909989,-0.0034748150041095105,0
2020-11-08,8032.714104154162,0.04224491148043663,0
2020-11-09,8144.640558938183,0.013933827761420936,0
2020-11-10,8066.450529469585,-0.009600181727208335,0
2020-11-11,7835.388905146061,-0.028644770519495988,0
2020-11-12,7978.775103735426,0.01829981897837807,0
2020-11-13,7850.965590974396,-0.01601868847026322,0
2020-11-14,7905.022953078707,0.006885441220944477,0
2020-11-15,7808.732387850299,-0.012180934299615975,0
2020-11-16,7500.392566913313,-0.03948653963564375,0
2020-11-17,7097.776543833496,-0.053679326713629405,0
2020-11-18,7088.775269803227,-0.0012681822222325723,0
2020-11-19,7134.273368111506,0.006418329905603315,0
2020-11-20,7585.819770131791,0.06329255674987033,0
2020-11-21,7247.92353199299,-0.044543140804534365,0
2020-11-22,7128.895987752497,-0.016422295808598886,0
2020-11-23,6815.50992466487,-0.043959971309165846,0
2020-11-24,6676.335515906716,-0.020420248858341594,0
2020-11-25,6937.280491223655,0.03908506016440061,0
2020-11-26,6332.966348522143,-0.08711110116796195,0
2020-11-27,6312.7428167531025,-0.003193374266667215,0
2020-11-28,6523.161536409938,0.03333237639563191,0
2020-11-29,6189.906312452162,-0.05108799193422786,0
2020-11-30,5704.322412603498,-0.07844769780631733,0
2020-12-01,5974.433558845674,0.04735201250991272,0
2020-12-02,6092.770243003124,0.019807180545550196,0
2020-12-03,5950.240460525082,-0.023393263949468945,0
2020-12-04,6056.583094416123,0.0178719893080852,0
2020-12-05,6283.885697918687,0.03752984148968852,0
2020-12-06,6212.8927953561015,-0.011297612015142011,0
2020-12-07,6285.8326499175655,0.011740079374294554,0
2020-12-08,6606.28754894103,0.05098050121134978,0
2020-12-09,6741.499967038925,0.020467231723749313,0
2020-12-10,6865.2262602221845,0.018352932402016187,0
2020-12-11,6722.603233999664,-0.02077470149074223,0
2020-12-12,6999.5784229517285,0.041200585444528315,0
2020-12-13,6779.232003622676,-0.03147995579369944,0
2020-12-14,6810.3239873560815,0.004586357822949694,0
2020-12-15,6757.368385780066,-0.007775783013309168,0
2020-12-16,6134.571045074971,-0.0921656634875323,0
2020-12-17,6306.75678354694,0.028068097542077508,0
2020-12-18,6283.524394305661,-0.003683730011895703,0
2020-12-19,6154.415479208048,-0.020547213155504895,0
2020-12-20,6283.734727005669,0.021012433793998753,0
2020-12-21,6521.605228456748,0.037854955975270554,0
2020-12-22,6198.4758445166035,-0.04954752282922348,0
2020-12-23,6510.635524890065,0.05036071579590162,0
2020-12-24,6419.0458728023295,-0.014067697652186184,0
2020-12-25,6198.113366549864,-0.03441827814139209,0
2020-12-26,5910.521565175889,-0.046399893704116124,0
2020-12-27,5702.214988646992,-0.03524334937820295,0
2020-12-28,5589.55950497442,-0.019756442697595133,0
2020-12-29,5541.780388685338,-0.008547921575315698,0
2020-12-30,5304.314091159116,-0.04285018186773637,0
2020-12-31,5345.951734957309,0.007849769655909222,0
2021-01-01,5271.344515770012,-0.013955834786056664,0
2021-01-02,5170.542098368676,-0.019122714726721002,0
2021-01-03,4413.542951185578,-0.1464061471275776,0
2021-01-04,4330.788431646561,-0.018750133499162547,0
2021-01-05,4069.153063847931,-0.060412872142811214,0
2021-01-06,3692.1066584845257,-0.09265967621450377,0
2021-01-07,3526.9212772610913,-0.044740143366074125,0
2021-01-08,3480.486654317214,-0.013165766767535336,0
2021-01-09,3580.3041975634706,0.028679191492500866,0
2021-01-10,3691.0853104720463,0.030941815777543846,0
2021-01-11,3571.720817075776,-0.03233858969816261,0
2021-01-12,3573.492392789173,0.0004960006126255578,0
2021-01-13,3876.252688645639,0.08472392342779167,0
2021-01-14,3602.2553847990307,-0.07068613061506646,0
2021-01-15,3578.1284435092903,-0.006697732035200077,0
2021-01-16,3626.329160508756,0.013470929778080398,0
2021-01-17,3604.6009672838354,-0.005991787359389211,0
2021-01-18,3600.6184706423783,-0.0011048370340026592,0
2021-01-19,3477.069505775341,-0.03431326197829432,0
2021-01-20,3435.0085474775924,-0.012096668826402812,0
2021-01-21,3537.5216960975768,0.029843637127267675,0
2021-01-22,3842.618991229555,0.08624605623438208,0
2021-01-23,3783.3819195260166,-0.015415806729405568,0
2021-01-24,3543.015647880638,-0.0635321193466748,0
2021-01-25,3631.0393806327097,0.024844296921106013,0
2021-01-26,3569.766309667164,-0.016874802100017128,0
2021-01-27,3614.939338920095,0.012654337941001792,0
2021-01-28,3919.1595177797717,0.08415637174994961,0
2021-01-29,3890.0561015540516,-0.007425933058781808,0
2021-01-30,3886.1273984196287,-0.0010099348266091601,0
2021-01-31,4038.0394890903067,0.039090867358712034,0
2021-02-01,3909.207822442318,-0.0319045088578398,0
2021-02-02,3592.0779334846056,-0.0811238244068544,0
2021-02-03,3295.3116300506535,-0.08261688886745977,0
2021-02-04,3387.749138971084,0.02805121921625653,0
2021-02-05,3574.7399775296085,0.055196188055210316,0
2021-02-06,3570.699727181912,-0.0011302221624770459,0
2021-02-07,3650.887074829385,0.022457040292984454,0
2021-02-08,3129.8648663132008,-0.1427111268678538,0
2021-02-09,3105.2680450277826,-0.007858748647634695,0
2021-02-10,3178.620545802467,0.023621954598134653,0
2021-02-11,3019.571960567693,-0.050036983950413894,0
2021-02-12,2989.519046280102,-0.009952706767730413,0
2021-02-13,3009.269756950466,0.006606651559868837,0
2021-02-14,2970.756169212332,-0.012798316817287603,0
2021-02-15,3003.0728095802097,0.010878254062986814,0
2021-02-16,2957.054535873165,-0.015323728935322523,0
2021-02-17,2805.332907002303,-0.05130836345095058,0
2021-02-18,2747.233911115458,-0.02071019654809092,0
2021-02-19,2614.713141074989,-0.04823789103078657,0
2021-02-20,2639.9491364713404,0.009651535000117173,0
2021-02-21,2583.8377689547783,-0.021254715381207157,0
2021-02-22,2758.4554099763327,0.06758072937845139,0
2021-02-23,3041.234217536169,0.10251345971993175,0
2021-02-24,2967.2924048955083,-0.024313093748025816,0
2021-02-25,3169.2206328988964,0.0680513412396575,0
2021-02-26,3176.869130467721,0.0024133686021816647,0
2021-02-27,3150.3658835321658,-0.008342568059028999,0
2021-02-28,3153.9514514486145,0.0011381433296975274,0
2021-03-01,3135.3443515822673,-0.005899615182028528,0
2021-03-02,3176.4529673933453,0.013111355947340364,0
2021-03-03,3146.8261272461145,-0.009327019934295744,0
2021-03-04,3108.114931890159,-0.012301663260255502,0
2021-03-05,3125.6653032092345,0.005646628809959253,0
2021-03-06,2990.463646899033,-0.043255321090004406,0
2021-03-07,2852.604772892859,-0.04609949836679239,0
2021-03-08,2719.4882058588983,-0.046664917726743305,0
2021-03-09,2621.6557707375623,-0.03597457599211662,0
2021-03-10,2646.464958621951,0.009463175204504015,0
2021-03-11,2573.5975613205514,-0.027533860618106476,0
2021-03-12,2623.3831714368052,0.01934475337733388,0
2021-03-13,2411.4175273093165,-0.08079858346098823,0
2021-03-14,2497.5175267356044,0.03570513959163235,0
2021-03-15,2601.4530709505166,0.04161554147360147,0
2021-03-16,2558.338851344656,-0.01657312987395443,0
2021-03-17,2495.253221620824,-0.024658824881885533,0
2021-03-18,2550.125781627393,0.021990778142719103,0
2021-03-19,2530.272990365148,-0.007785024333025525,0
2021-03-20,2526.1763929930958,-0.0016190337515561426,0
2021-03-21,2521.896977211422,-0.0016940288863215303,0
2021-03-22,2661.7248627139716,0.05544551849900059,0
2021-03-23,2673.641741550734,0.004477126469266901,0
2021-03-24,2688.038719391972,0.005384781968913899,0
2021-03-25,2660.563624671024,-0.010221242172866685,0
2021-03-26,2847.090857025712,0.07010816453515623,0
2021-03-27,2809.8854248801545,-0.013067876655128985,0
2021-03-28,2782.938071813547,-0.009590196393063466,0
2021-03-29,2624.495271077212,-0.056933642304546006,0
2021-03-30,2577.2930410370464,-0.017985260084233845,0
2021-03-31,2517.4189538222045,-0.023231385124428794,0
2021-04-01,2480.511867911082,-0.014660684847504823,0
2021-04-02,2376.356992318323,-0.04198926719123941,0
2021-04-03,2264.272948280909,-0.04716633249959101,0
2021-04-04,2320.7569293384313,0.024945747419897524,0
2021-04-05,2280.3154631141624,-0.017425981029300375,0
2021-04-06,2295.6092839678386,0.006706888192035354,0
2021-04-07,2332.1689753629034,0.015925920691465922,0
2021-04-08,2441.5658493778637,0.04690778205637414,0
2021-04-09,2443.7449202857424,0.0008924891001542701,0
2021-04-10,2512.6170253065607,0.02818301715907623,0
2021-04-11,2523.501580878232,0.004331959650851758,0
2021-04-12,2529.9435648126127,0.0025527956800959206,0
2021-04-13,2699.1133030436863,0.06686700074418606,0
2021-04-14,2628.9186163195172,-0.026006572841908215,0
2021-04-15,2584.2921953480027,-0.016975200637436072,0
2021-04-16,2495.4836347039377,-0.03436475209882606,0
2021-04-17,2410.117549783692,-0.034208232718133336,0
2021-04-18,2285.8587875840467,-0.05155713762210379,0
2021-04-19,2233.1915679523136,-0.023040451981461985,0
2021-04-20,2300.4057797602595,0.030097826255710336,0
2021-04-21,2336.8532542526573,0.015843932758765833,0
2021-04-22,2307.403488399641,-0.01260231715424276,0
2021-04-23,2275.963754244063,-0.013625590111846497,0
2021-04-24,2174.2986345325753,-0.04466904164089136,0
2021-04-25,2201.281608179159,0.01240996669824268,0
2021-04-26,2186.964925845608,-0.006503794099017357,0
2021-04-27,2104.554261969532,-0.03768266372365858,0
2021-04-28,2136.3031044358004,0.015085779939242983,0
2021-04-29,2110.767042442203,-0.01195338898332099,0
2021-04-30,2194.305270501829,0.03957718989347603,0
2021-05-01,2256.501936562854,0.028344582176937028,0
2021-05-02,2278.0818359461805,0.009563430473362278,0
2021-05-03,2447.840586902006,0.07451828475921185,0
2021-05-04,2597.1273299480263,0.06098711813376623,0
2021-05-05,2809.777531533542,0.08187900498115797,0
2021-05-06,2844.062760732858,0.012202115226041865,0
2021-05-07,2857.9847044058315,0.004895090173532735,0
2021-05-08,3067.875090191434,0.07343999618403774,0
2021-05-09,3084.0427872998207,0.0052699984950748124,0
2021-05-10,3151.385007906295,0.021835695952011847,0
2021-05-11,3260.217913397022,0.0345349442285483,0
2021-05-12,3594.0934727661547,0.10240897027071627,0
2021-05-13,3549.0312260369137,-0.012537861652930027,0
2021-05-14,3706.774101385785,0.0444467420268424,0
2021-05-15,3391.152827996588,-0.08514715619470892,0
2021-05-16,3343.264458217066,-0.014121560486500706,0
2021-05-17,3301.917301091731,-0.012367300775058876,0
2021-05-18,3316.538089855415,0.0044279693979161205,0
2021-05-19,2613.2098612980735,-0.21206698355392717,0
2021-05-20,2922.068816750382,0.1181914089742826,0
2021-05-21,2857.4070480993682,-0.022128763114800276,0
2021-05-22,2779.5213732995308,-0.027257465768359412,0
2021-05-23,2550.31099674708,-0.08246397338558986,0
2021-05-24,3031.93578228247,0.18884943293178824,0
2021-05-25,3012.708144576456,-0.0063417034814434725,0
2021-05-26,3143.292781051982,0.043344602334151494,0
2021-05-27,3186.953095384797,0.01388999287498871,0
2021-05-28,2871.2699444141876,-0.09905484690934663,0
2021-05-29,2744.2296803960153,-0.04424532227118472,0
2021-05-30,2844.8007153236304,0.03664818424130667,0
2021-05-31,2965.9450847730286,0.04258448361491518,0
2021-06-01,3022.2369617080685,0.01897940633629358,0
2021-06-02,3021.953618283247,-9.375288185919928e-05,0
2021-06-03,3033.1407647314445,0.003701958355850854,0
2021-06-04,3032.3311944680795,-0.0002669082400588163,0
2021-06-05,2937.98189481178,-0.031114444170353917,0
2021-06-06,2991.327901616277,0.018157364039139035,0
2021-06-07,3146.0149927743723,0.05171184712799781,0
2021-06-08,3080.7076674488167,-0.02075874573883174,0
2021-06-09,2953.021811255147,-0.04144692388142379,0
2021-06-10,3054.674657258395,0.03442333057473834,0
2021-06-11,3004.164171666856,-0.016535471452423955,0
2021-06-12,3081.3223034605207,0.025683726782099736,0
2021-06-13,3014.9807566659065,-0.021530219905950276,0
2021-06-14,2908.707241090263,-0.035248488847127946,0
2021-06-15,2937.7535302373585,0.009985978903881865,0
2021-06-16,3099.8111177546393,0.05516377934679473,0
2021-06-17,3087.3390002711126,-0.004023508855778624,0
2021-06-18,3264.684955193483,0.05744298080217192,0
2021-06-19,3192.8358450092223,-0.022007976625726955,0
2021-06-20,3239.3642564019556,0.014572754019115175,0
2021-06-21,3674.191506305251,0.13423228000492582,0
2021-06-22,3713.7136915472533,0.01075670257638417,0
2021-06-23,3552.277701143538,-0.04347023055954968,0
2021-06-24,3474.2009328871927,-0.021979353762576315,0
2021-06-25,3780.4451215645763,0.08814809350214614,0
2021-06-26,3837.508950829112,0.015094473647833118,0
2021-06-27,3526.6914060263734,-0.08099461103161343,0
2021-06-28,3439.9169708784393,-0.024605054754622158,0
2021-06-29,3296.1212476666005,-0.04180209127987122,0
2021-06-30,3246.0141531033364,-0.015201835975765743,0
2021-07-01,3432.4952051427863,0.05744924182205602,0
2021-07-02,3450.56298138223,0.005263744057784514,0
2021-07-03,3340.6311042925445,-0.03185911333392011,0
2021-07-04,3232.9495063431496,-0.03223390868001841,0
2021-07-05,3388.3543608269906,0.04806906330548366,0
2021-07-06,3452.3367047218358,0.018883014313541002,0
2021-07-07,3468.619308043324,0.00471640072047963,0
2021-07-08,3262.4471494146123,-0.059439258194354916,0
2021-07-09,3326.7650429875503,0.019714616245807504,0
2021-07-10,3308.1076770682853,-0.005608260781323482,0
2021-07-11,3288.06764928506,-0.006057852325104918,0
2021-07-12,3422.28867668543,0.04082064048455769,0
2021-07-13,3357.7328379745854,-0.018863352805575828,0
2021-07-14,3393.7959251813636,0.01074030869845255,0
2021-07-15,3500.170828700937,0.03134393047333539,0
2021-07-16,3481.441914116337,-0.005350857287028776,0
2021-07-17,3489.0272078868284,0.002178779355684446,0
2021-07-18,3475.646146195647,-0.0038351841054532487,0
2021-07-19,3453.910606400996,-0.006253668779959698,0
2021-07-20,3475.5279782013995,0.006258810451069685,0
2021-07-21,3127.655636827377,-0.10009194101036933,0
2021-07-22,3092.235203593824,-0.011324914679380349,0
2021-07-23,2945.6265942337805,-0.04741185573130191,0
2021-07-24,2870.9589772232766,-0.025348636231309674,0
2021-07-25,2815.6007981455596,-0.01928212124133455,0
2021-07-26,2711.922717636894,-0.03682272024391775,0
2021-07-27,2831.2024200927754,0.04398344454292524,0
2021-07-28,2804.9966500095925,-0.009256056683620728,0
2021-07-29,2749.7747319364053,-0.019686981826876115,0
2021-07-30,2623.9744673460427,-0.045749298344076816,0
2021-07-31,2605.451000088554,-0.007059316882844557,0
2021-08-01,2562.685973230594,-0.016413675350834267,0
2021-08-02,2561.2717436220046,-0.0005518544306098994,0
2021-08-03,2635.5972141319626,0.02901897102290718,0
2021-08-04,2796.529940504366,0.06106119915041974,0
2021-08-05,2698.6873785808725,-0.03498713191171743,0
2021-08-06,2659.3166437411155,-0.014588846100603292,0
2021-08-07,2723.9985727294443,0.024322763195786523,0
2021-08-08,2807.0460862200935,0.030487355728470833,0
2021-08-09,2949.881280773852,0.050884520654983945,0
2021-08-10,2974.5797573812024,0.008372701901030899,0
2021-08-11,2975.9710777625414,0.00046773678799039153,0
2021-08-12,2880.51598829637,-0.032075274581612745,0
2021-08-13,3115.8818327632453,0.08170961224418627,0
2021-08-14,3161.930373701446,0.01477865445794646,0
2021-08-15,3174.319848435843,0.003918326234329195,0
2021-08-16,3282.1766367555174,0.033977920773428316,0
2021-08-17,3162.70121677406,-0.03640127671482074,0
2021-08-18,3158.819796601253,-0.0012272484521208549,0
2021-08-19,3314.790001378673,0.049376100828935066,0
2021-08-20,3270.2416173462716,-0.013439277907159375,0
2021-08-21,3250.46300173244,-0.006048059418276797,0
2021-08-22,3265.859706826349,0.0047367729107217205,0
2021-08-23,3293.630542308674,0.008503376744652735,0
2021-08-24,3152.799591582237,-0.042758575656066555,0
2021-08-25,3217.95330464642,0.020665351910771124,0
2021-08-26,3348.9658370896614,0.04071299986052379,0
2021-08-27,3519.9222120039058,0.05104751234572458,0
2021-08-28,3504.0676443803295,-0.004504238067962962,0
2021-08-29,3481.726266676435,-0.006375840871600924,0
2021-08-30,3415.162381120516,-0.019118069732535048,0
2021-08-31,3518.944567542281,0.030388653551435052,0
2021-09-01,3372.080482478087,-0.04173526528915106,0
2021-09-02,3369.010846379156,-0.0009103092630443621,0
2021-09-03,3456.3204465326417,0.025915499870628578,0
2021-09-04,3424.2136490271223,-0.009289299994660105,0
2021-09-05,3509.511770097577,0.02491028008567442,0
2021-09-06,3461.971348137732,-0.013546163989221482,0
2021-09-07,3430.089472830776,-0.00920916787023851,0
2021-09-08,3425.935723580665,-0.0012109740235676236,0
2021-09-09,3443.1632768859245,0.00502856874595814,0
2021-09-10,3271.2843107495164,-0.04991891244026603,0
2021-09-11,3307.1794244753355,0.01097278937445667,0
2021-09-12,3401.6562653916208,0.028567195422508185,0
2021-09-13,3376.3206513496866,-0.0074480229821273225,0
2021-09-14,3528.2820057666204,0.04500797468871531,0
2021-09-15,3391.5741165535355,-0.038746304572494394,0
2021-09-16,3420.4177409706062,0.008504494793815986,0
2021-09-17,3318.110607722833,-0.02991071295833647,0
2021-09-18,3364.3341461390237,0.013930680402457485,0
2021-09-19,3342.6126998097507,-0.006456387916818795,0
2021-09-20,3011.15801998642,-0.09916036034991305,0
2021-09-21,2819.211640767909,-0.06374503694076361,0
2021-09-22,3069.0487114102934,0.08861948036449396,0
2021-09-23,2979.2342427675576,-0.029264595348004185,0
2021-09-24,2936.544409806618,-0.014329129394432094,0
2021-09-25,2923.218799668831,-0.004537854116316575,0
2021-09-26,2969.8413142054237,0.01594903349071064,0
2021-09-27,3064.4311192667124,0.0318501209505182,0
2021-09-28,2955.5303679437257,-0.03553702044020668,0
2021-09-29,2992.0030029504637,0.01234047039486641,0
2021-09-30,2982.343944605127,-0.003228291661409366,0
2021-10-01,2675.786821076462,-0.10279066708023665,0
2021-10-02,2653.5576123035353,-0.008307541018526932,0
2021-10-03,2676.218962993591,0.008539988197348247,0
2021-10-04,2630.6238626443956,-0.01703713372473581,0
2021-10-05,2515.598950405913,-0.04372533598279438,0
2021-10-06,2395.7410094645293,-0.047645886051130515,0
2021-10-07,2428.815892155773,0.013805700432800938,0
2021-10-08,2419.965889966858,-0.003643751762946401,0
2021-10-09,2441.8371951166114,0.009037856789813281,0
2021-10-10,2389.133696797029,-0.02158354309000743,0
2021-10-11,2490.8998294134817,0.04259541136307465,0
2021-10-12,2536.2481728217394,0.01820560701509044,0
2021-10-13,2542.681803613278,0.002536672420499375,0
2021-10-14,2473.8818489867676,-0.027058027681144514,0
2021-10-15,2537.0307820537664,0.025526252635251323,0
2021-10-16,2536.2961538866457,-0.00028956218123854516,0
2021-10-17,2550.896914584793,0.005756725481672609,0
2021-10-18,2570.185481828533,0.0075614844070950316,0
2021-10-19,2563.5997031848947,-0.00256237485200983,0
2021-10-20,2430.5371227445175,-0.051904585678905546,0
2021-10-21,2387.834998903476,-0.01756900704845976,0
2021-10-22,2330.920970116532,-0.023834992289282875,0
2021-10-23,2395.3187637137153,0.027627617762589374,0
2021-10-24,2423.91466595188,0.011938244993259017,0
2021-10-25,2416.0682455518076,-0.0032370860700210446,0
2021-10-26,2489.9212917994673,0.03056745039533948,0
2021-10-27,2382.9240900942104,-0.042972122073758334,0
2021-10-28,2533.11688126755,0.06302877703813126,0
2021-10-29,2524.2665122732724,-0.003493865229720061,0
2021-10-30,2484.296718167563,-0.01583422111388455,0
2021-10-31,2458.4319805699315,-0.010411291617657303,0
2021-11-01,2455.3727185503576,-0.0012443956325627337,0
2021-11-02,2327.370552518051,-0.05213146055800377,0
2021-11-03,2325.6821904094027,-0.0007254376003089646,0
2021-11-04,2331.376857041045,0.0024486005246657783,0
2021-11-05,2303.586390997466,-0.01192019469509964,0
2021-11-06,2320.702589429734,0.007430239429768726,0
2021-11-07,2306.7032708816023,-0.0060323621871649635,0
2021-11-08,2273.720344563205,-0.014298729591600945,0
2021-11-09,2297.2858102953714,0.0103642762349887,0
2021-11-10,2232.6695964066776,-0.02812719845267575,0
2021-11-11,2248.5471566190263,0.007111468816479949,0
2021-11-12,2220.462909493047,-0.012489952475894461,0
2021-11-13,2215.8896278939947,-0.0020596072915698427,0
2021-11-14,2188.037136934413,-0.012569439654832038,0
2021-11-15,2201.2650731815693,0.006045572090101592,0
2021-11-16,2050.7432994822875,-0.06837966746173241,0
2021-11-17,2070.9535218997607,0.00985507177937639,0
2021-11-18,2196.971998882728,0.06085046122491722,0
2021-11-19,2297.1454538659327,0.0455961455285494,0
2021-11-20,2291.6724153760097,-0.0023825389379293904,0
2021-11-21,2268.506834690789,-0.010108591668595679,0
2021-11-22,2172.4248331729177,-0.04235473309956683,0
2021-11-23,2260.738937189015,0.04065231747839615,0
2021-11-24,2282.8779037955255,0.009792801036124121,0
2021-11-25,2310.320502127928,0.012021053901646095,0
2021-11-26,2532.406361353136,0.09612772730911368,0
2021-11-27,2568.2467734467373,0.01415270970747784,0
2021-11-28,2565.9620807417696,-0.0008895923587208809,0
2021-11-29,2505.2940040828917,-0.023643403429149612,0
2021-11-30,2466.2925217356433,-0.015567626906737297,0
2021-12-01,2444.210440074259,-0.008953553346479737,0
2021-12-02,2405.690717293306,-0.015759577059896168,0
2021-12-03,2384.135266973766,-0.00896019183371688,0
2021-12-04,2253.4403028063216,-0.054818602777240266,0
2021-12-05,2265.4267450468305,0.005319174519769376,0
2021-12-06,2278.080295556986,0.005585504160671606,0
2021-12-07,2259.8835258898825,-0.007987764831026034,0
2021-12-08,2292.6458438518357,0.014497348021089707,0
2021-12-09,2269.5922405000238,-0.010055457720883787,0
2021-12-10,2198.7562083306684,-0.03121090692209505,0
2021-12-11,2300.9933135139945,0.04649769937929871,0
2021-12-12,2292.6914893435037,-0.003607930593163111,0
2021-12-13,2268.9438839879504,-0.010357959396601335,0
2021-12-14,2327.743010328136,0.025914755651355703,0
2021-12-15,2262.468312946592,-0.028042054939880212,0
