date,symbol,side,quantity,entry,exit,entry_fee,exit_fee,pnl
2020-07-28,BTCUSDT,1,0.4476944085222403,11035.474979999999,10900.816865,1.9762081775732327,1.952093903514175,-64.2139872287315
2020-07-28,ETHUSDT,-1,15.35329069701206,321.789025,316.928385,1.9762081775732325,1.9463574500158227,70.70425326593549
2020-07-29,BTCUSDT,1,0.4530691913446981,10911.723135,11094.979735,1.9775062307806737,2.0107173986089055,79.03969594118949
2020-07-29,ETHUSDT,-1,15.61460585377351,316.611615,317.86885499999994,1.9775062307806737,1.9853587536061128,-23.594172047984486
2020-07-30,BTCUSDT,1,0.4476370329479877,11106.07026,11094.060195000002,1.9885953355593147,1.98644487561447,-9.35119007328562
2020-07-30,ETHUSDT,1,15.6376001919052,317.91888,334.70256500000005,1.9885953355593144,2.0935779578700653,258.3743824834478
2020-07-31,BTCUSDT,-1,0.4593374477993025,11094.240105,11341.127729999998,2.0383999740413468,2.083761866665639,-117.52689340143714
2020-07-31,ETHUSDT,1,15.212511822767809,334.98740999999995,346.156835,2.0383999740413468,2.106365977987754,165.77024391398993
2020-08-01,BTCUSDT,1,0.4514649453083661,11341.127729999998,11795.269415,2.0480486441438575,2.1300602645361675,200.85094207209528
2020-08-01,ETHUSDT,-1,14.791761815186998,346.14684,387.1935,2.0480486441438575,2.290909611355443,-611.4913762844625
2020-08-02,BTCUSDT,-1,0.4166756366754391,11795.269415,11076.885675,1.965920557301384,1.8461873564046705,295.5208943280775
2020-08-02,ETHUSDT,-1,12.705769936862334,386.81649500000003,372.60621,1.9659205573013838,1.8936995125224854,176.6929918774226
2020-08-03,BTCUSDT,1,0.4650137082771741,11076.89568,11214.200095,2.060363334542484,2.0859027086152753,59.70216913882053
2020-08-03,ETHUSDT,1,13.822886747943548,372.63622499999997,385.74703,2.060363334542484,2.132855003618233,177.03595435121167
2020-08-04,BTCUSDT,-1,0.4698809016637387,11214.070160000001,11197.565985,2.107710959240491,2.104608960588404,3.5426767103881094
2020-08-04,ETHUSDT,-1,13.660991823945002,385.71704500000004,389.804805,2.107710959240491,2.1300481016157904,-60.08061499910497
2020-08-05,BTCUSDT,-1,0.46851634464281217,11186.394005,11750.782454999999,2.0964033715827473,2.202173457003796,-268.72379038120846
2020-08-05,ETHUSDT,1,13.445902703713386,389.784795,400.51964000000004,2.0964033715827473,2.154139244146525,140.0891387937157
2020-08-06,BTCUSDT,-1,0.44098087967765504,11739.037545000001,11768.341229999998,2.0706764412652485,2.0758453871808866,-17.068886617541775
2020-08-06,ETHUSDT,-1,12.924936972287103,400.51964000000004,394.967385,2.0706764412652485,2.0419714228936217,67.64989806490782
2020-08-07,BTCUSDT,1,0.44203147110495,11768.351234999998,11588.432885,2.0807926435547217,2.048980814383012,-83.65934638721217
2020-08-07,ETHUSDT,1,13.170661189877247,394.967385,379.15033,2.080792643554722,1.9974642145840604,-212.3993292847924
2020-08-08,BTCUSDT,1,0.43567963714874447,11600.15718,11755.529295,2.0215809084203213,2.048657895094814,63.622227882717915
2020-08-08,ETHUSDT,1,13.316356191732792,379.52966999999995,396.831485,2.0215809084203213,2.1137397609417077,226.2618106341037
2020-08-09,BTCUSDT,-1,0.44226564004041546,11755.139490000001,11687.52084,2.0795577161236856,2.0675955539153175,25.758252250880794
2020-08-09,ETHUSDT,-1,13.100352695701114,396.85147500000005,390.33507,2.0795577161236856,2.045410834600473,81.24223525730706
2020-08-10,BTCUSDT,-1,0.44985118121486284,11675.849155000002,11898.86646,2.1009578136253237,2.1410876528595653,-104.56664355208915
2020-08-10,ETHUSDT,1,13.456117417436536,390.33507,395.24228,2.1009578136253237,2.1273706112061315,61.80366552718757
2020-08-11,BTCUSDT,1,0.43962354393192943,11898.84645,11386.383960000001,2.092405218020343,2.002288987625951,-229.38527019162638
2020-08-11,ETHUSDT,-1,13.235287813218134,395.23228500000005,379.18949999999995,2.092405218020343,2.0074728673001108,208.2309987152595
2020-08-12,BTCUSDT,1,0.45802192537232117,11397.786044999999,11558.547835000001,2.0881743637250696,2.1176273335579103,69.42662288481884
2020-08-12,ETHUSDT,1,13.76771681525836,379.179495,386.98641000000003,2.088174363725069,2.131167721693387,103.2640528353751
2020-08-13,BTCUSDT,-1,0.45912139950531955,11558.557830000002,11785.89,2.122712498869108,2.1644617244863,-108.66023826633564
2020-08-13,ETHUSDT,-1,13.7130945946468,386.98641000000003,424.75227,2.1227124988691086,2.3298672231203836,-522.3393903501768
2020-08-14,BTCUSDT,-1,0.42392833833135324,11773.880115000002,11766.42027,1.9965125731458053,1.9952475972677814,-0.8293204753536141
2020-08-14,ETHUSDT,-1,11.762798139222511,424.32773000000003,438.329055,1.996512573145805,2.0623904770084645,-168.7536627068033
2020-08-15,BTCUSDT,1,0.41699052529960584,11766.430274999999,11846.4738,1.9625959765093741,1.9759469331240072,29.43884862694915
2020-08-15,ETHUSDT,1,11.19336693671204,438.33905999999996,432.10384,1.9625959765093741,1.934678734352924,-73.69038010198761
2020-08-16,BTCUSDT,1,0.41189322111377885,11858.3262,11905.0445,1.953745670214367,1.961442850643151,15.327762551102525
2020-08-16,ETHUSDT,1,11.292905884637873,432.51615,433.40319000000005,1.953745670214367,1.957752573908731,6.105760991786871
2020-08-17,BTCUSDT,-1,0.41117738342139837,11905.034505,12287.270564999999,1.9580323749229451,2.020899104122987,-161.14575447915024
2020-08-17,ETHUSDT,-1,11.294780337534746,433.39319500000005,431.105445,1.958032374922945,1.9476965214360666,21.933904820836936
2020-08-18,BTCUSDT,1,0.39272083483532383,12287.290574999999,11939.037495,1.9301900049912823,1.8754835088666535,-140.57191382543022
2020-08-18,ETHUSDT,-1,11.204458114499488,430.674555,422.16097499999995,1.9301900049912823,1.8920339847855059,91.5678265246643
2020-08-19,BTCUSDT,1,0.40171900461166765,11951.072549999999,11748.712705,1.9203891875311299,1.8878724693284215,-85.10005716363052
2020-08-19,ETHUSDT,-1,11.384562609394912,421.70904,407.66372999999993,1.9203891875311296,1.856429303105785,156.1228925727245
2020-08-20,BTCUSDT,1,0.4112566849851667,11760.257189999998,11847.623225,1.9345937546129486,1.9489657009867078,32.046306478798776
2020-08-20,ETHUSDT,1,11.863906525440397,407.66372999999993,415.73203,1.9345937546129486,1.9728823774206332,91.81408088717811
2020-08-21,BTCUSDT,-1,0.41345159443691254,11847.61323,11537.105669999999,1.9593658320861438,1.9080138937794575,124.51246604085044
2020-08-21,ETHUSDT,-1,11.782624928407271,415.73203,388.163985,1.959365832086144,1.8294362583883628,321.0351321539788
2020-08-22,BTCUSDT,1,0.4438927213125039,11536.995615,11657.12852,2.0484753517251097,2.0698058005729605,49.207840967328615
2020-08-22,ETHUSDT,1,13.194723441807502,388.123965,395.04238000000004,2.0484753517251097,2.084989980757371,87.15310724817067
2020-08-23,BTCUSDT,-1,0.4451460011470341,11657.678245000001,11653.954064999998,2.07574754136821,2.075084419834389,-2.4930281266495515
2020-08-23,ETHUSDT,-1,13.136565634790992,395.03238500000003,390.905355,2.0757475413682105,2.0540615411795096,50.085191389204375
2020-08-24,BTCUSDT,-1,0.4477780810519236,11642.295940000002,11754.0741,2.0852659740207207,2.1052866980160463,-54.24236266035077
2020-08-24,ETHUSDT,-1,13.349131914062584,390.52464000000003,407.88383999999996,2.085265974020721,2.1779580743097586,-235.99347477092476
2020-08-25,BTCUSDT,-1,0.431605405384992,11742.315905000001,11324.07921,2.027218806534466,1.955013519217524,176.53098596660286
2020-08-25,ETHUSDT,-1,12.437652834306094,407.47616000000005,383.121465,2.027218806534466,1.9060527100163014,298.98196977886033
2020-08-26,BTCUSDT,1,0.4685417150317597,11324.07921,11455.699285,2.1223213976835575,2.1469891959528016,57.40018507947282
2020-08-26,ETHUSDT,-1,13.863460664569818,382.71854500000006,386.002905,2.122321397683558,2.140534435950872,-49.795451501920056
2020-08-27,BTCUSDT,-1,0.4634907360513502,11455.68929,11336.045189999999,2.1238423443990677,2.101660771609787,51.22842885719312
2020-08-27,ETHUSDT,-1,13.76911431013625,385.617095,383.46163499999994,2.1238423443990677,2.111970834346697,25.442961952181367
2020-08-28,BTCUSDT,1,0.4717643116948758,11336.045189999999,11521.146545,2.1391766225609428,2.1741063078950886,83.01093040490817
2020-08-28,ETHUSDT,-1,13.958980628824644,383.11834500000003,395.307555,2.139176622560943,2.207236201069213,-174.49535909430503
2020-08-29,BTCUSDT,-1,0.4602149552734586,11521.136550000001,11471.572919999999,2.1208797368230643,2.1117557673176077,18.577288259500676
2020-08-29,ETHUSDT,-1,13.426605335210404,394.90245000000004,398.84932499999996,2.1208797368230643,2.1420769899960272,-57.25608965922658
2020-08-30,BTCUSDT,1,0.4605174877237147,11471.572919999999,11705.30442,2.1131439765431193,2.1561989538158777,103.36810025153721
2020-08-30,ETHUSDT,-1,13.25850418337928,398.450675,429.15446999999995,2.1131439765431193,2.275978534324367,-411.47551696398676
2020-08-31,BTCUSDT,-1,0.438160484303537,11705.314415,11655.334755,2.0515224932006295,2.042762848388259,17.80482668933761
2020-08-31,ETHUSDT,-1,11.96291303902889,428.72553000000005,434.006895,2.051522493200629,2.076794697289577,-67.30882741286027
2020-09-01,BTCUSDT,1,0.43791571327028883,11655.334755,11916.009015,2.0416216930559252,2.0872830348555667,110.02444977119313
2020-09-01,ETHUSDT,-1,11.771801605366564,433.58310000000006,475.63769999999994,2.041621693055925,2.239645056173144,-499.3396745422763
2020-09-02,BTCUSDT,-1,0.4120000760384009,11916.009015,11394.23427,1.9637586481017082,1.8777701542557415,211.1297058125593
2020-09-02,ETHUSDT,-1,10.332041536658675,475.1623,439.71975,1.9637586481017084,1.8172810885956674,362.41285902840497
2020-09-03,BTCUSDT,1,0.4560348488143515,11394.23427,10135.779575,2.0784671610699017,1.8489074824402871,-577.8265712175462
2020-09-03,ETHUSDT,1,11.816999128819557,439.71975,381.2093,2.0784671610699013,1.8018999863991654,-695.2983038243091
2020-09-04,BTCUSDT,1,0.44951631899984607,10143.359145,10441.026875000001,1.8238421860615304,1.8773647869713865,130.10529530160758
2020-09-04,ETHUSDT,1,11.950509510300117,381.540675,385.06737000000004,1.8238421860615306,1.8407005069165019,38.481259444450046
2020-09-05,BTCUSDT,-1,0.44477413937571675,10441.026875000001,10171.773345,1.857559497010742,1.8096566941788923,116.08979088843488
2020-09-05,ETHUSDT,-1,12.058712311065614,385.10735000000005,335.177505,1.857559497010742,1.6167236423743025,598.6153534517136
2020-09-06,BTCUSDT,1,0.49167939011886524,10171.773345,10251.0719,2.0005005258787723,2.0160963119426554,34.972868321886466
2020-09-06,ETHUSDT,1,14.91986610174178,335.20752,352.6236,2.0005005258787723,2.1044387585256614,255.7406423328189
2020-09-07,BTCUSDT,-1,0.5020707770222731,10250.762055,10378.62672,2.058643228009713,2.0843220726938103,-68.34007701094666
2020-09-07,ETHUSDT,-1,14.59312076336959,352.673575,353.76679499999995,2.0586432280097133,2.065024624602085,-20.07715933354149
2020-09-08,BTCUSDT,-1,0.4921170804135506,10368.263275000001,10131.713324999999,2.040959780740816,1.994395672434427,112.3749153127973
2020-09-08,ETHUSDT,-1,14.437489543867041,353.413205,337.55869499999994,2.0409597807408155,1.949400051801561,224.90896251559394
2020-09-09,BTCUSDT,-1,0.5207717282777515,10121.59667,10224.3096,2.1084165563064943,2.129812552335523,-57.72821918121357
2020-09-09,ETHUSDT,-1,15.629881242053214,337.24129500000004,351.025425,2.1084165563064943,2.194594282276503,-219.74732576360515
2020-09-10,BTCUSDT,-1,0.5024684742110984,10214.180355000002,10342.038435,2.052921447317531,2.0786193090667946,-68.37619512954396
2020-09-10,ETHUSDT,-1,14.635516755937683,350.67457500000006,368.113965,2.052921447317531,2.1550152411408634,-259.44242124678965
2020-09-11,BTCUSDT,1,0.48040810791946936,10342.02843,10382.696055,1.9873577240422642,1.9951725467541956,15.55452650903207
2020-09-11,ETHUSDT,-1,13.510395319709321,367.746035,373.81681499999996,1.9873577240422642,2.020165179121858,-86.0261606021485
2020-09-12,BTCUSDT,-1,0.4751327080102126,10382.696055,10446.140459999999,1.9732633972236409,1.9853212020059392,-34.10309655497548
2020-09-12,ETHUSDT,-1,13.210283995000824,373.43319,387.9738899999999,1.9732633972236409,2.050098107818084,-196.1101379911489
2020-09-13,BTCUSDT,-1,0.4617004566602966,10435.449665,10337.996415,1.9272207503144156,1.9092230663032035,41.15776621141264
2020-09-13,ETHUSDT,-1,12.43091986909964,387.58611,366.60321,1.9272207503144156,1.8228860509058833,257.0866417201109
2020-09-14,BTCUSDT,-1,0.48095769500025193,10327.67358,10677.105884999999,1.9868696319007202,2.05409449428929,-172.1031200976143
2020-09-14,ETHUSDT,1,13.54881350840504,366.61321499999997,376.93144,1.9868696319007204,2.0427895144058255,135.7700471164566
2020-09-15,BTCUSDT,-1,0.46397957273288987,10666.434115000002,10790.702655,1.9796030173044885,2.002666242941824,-61.64033335358509
2020-09-15,ETHUSDT,-1,13.129728693529044,376.93144,364.24203,1.9796030173044887,1.912959613072107,162.7159479505779
2020-09-16,BTCUSDT,-1,0.4637867132872075,10779.837385,10959.487004999999,1.9998181402238864,2.0331457829451245,-87.352070726264
2020-09-16,ETHUSDT,1,13.726265148045993,364.23202499999996,364.92744500000003,1.9998181402238866,2.0036363479475887,5.542064821083624
2020-09-17,BTCUSDT,-1,0.45290454436878874,10948.532995000001,10945.459995,1.9834561390428502,1.9828994287769117,-2.5745799029735053
2020-09-17,ETHUSDT,-1,13.590622693570992,364.85748000000007,389.55468,1.98345613904285,2.1177162697579144,-339.7514991964616
2020-09-18,BTCUSDT,-1,0.4378311009304843,10934.53,10938.856694999999,1.9149909232229636,1.9157486678770594,-5.725101226339537
2020-09-18,ETHUSDT,-1,12.302227415383324,389.15532500000006,384.58219499999996,1.9149909232229634,1.892487049118918,52.45220728777136
2020-09-19,BTCUSDT,-1,0.4402333660920246,10927.9333,11086.190325,1.9243363444352508,1.9522043535646345,-73.54656352145913
2020-09-19,ETHUSDT,1,12.508940277749074,384.59219999999993,385.05737500000004,1.924336344435251,1.9266638829527323,1.967846066315213
2020-09-20,BTCUSDT,-1,0.43115201129824543,11075.09968,10925.74014,1.9100206009442215,1.8842619345131895,60.60238354212309
2020-09-20,ETHUSDT,-1,12.400883121276546,385.05737500000004,371.22552,1.9100206009442218,1.8414097140620438,167.77578689043855
2020-09-21,BTCUSDT,-1,0.4479451470834292,10914.819860000001,10422.428609999999,1.9556962350307339,1.867470526669196,216.7411041421447
2020-09-21,ETHUSDT,1,13.170540073798898,371.22552,340.18982000000005,1.9556962350307339,1.792193462803374,-412.5048202662341
2020-09-22,BTCUSDT,1,0.4597161476277831,10422.428609999999,10524.345195000002,1.916543491805916,1.9352845717401483,43.00087177203467
2020-09-22,ETHUSDT,1,14.072358283303737,340.48015499999997,344.037895,1.916543491805916,1.9365698085894527,46.212678658446
2020-09-23,BTCUSDT,-1,0.45950274483846676,10524.345195000002,10246.580729999998,1.9343862018920117,1.8833327882575757,123.81581509594041
2020-09-23,ETHUSDT,-1,14.057716012198757,344.00791000000004,320.88036,1.9343862018920117,1.8043379899088405,321.38180576612706
2020-09-24,BTCUSDT,1,0.4936831562113758,10246.580729999998,10730.95184,2.023425726064425,2.119076069409388,234.98335656693462
2020-09-24,ETHUSDT,-1,15.780415510702037,320.55964000000006,349.14448500000003,2.0234257260644246,2.20385801862803,-455.3080151537056
2020-09-25,BTCUSDT,-1,0.46113312692325653,10730.961835,10692.013335,1.9793607943470708,1.9721766169094825,14.008906182714098
2020-09-25,ETHUSDT,-1,14.187114722125013,348.795515,352.09596,1.9793607943470706,1.9980903110866959,-50.801242954497205
2020-09-26,BTCUSDT,1,0.46109668925188874,10691.913284999999,10723.235700000001,1.9720023269927143,1.9777793917350641,10.492880137147012
2020-09-26,ETHUSDT,-1,14.015491869145963,351.75403500000004,354.09696,1.9720023269927143,1.9851372255077215,-36.79438584001896
2020-09-27,BTCUSDT,-1,0.45852388077010525,10723.225705,10779.637125,1.9667420258521395,1.9770884191394003,-29.8098136631432
2020-09-27,ETHUSDT,-1,13.898332312449057,353.773025,357.668745,1.9667420258521393,1.9883996303146407,-58.099152812420584
2020-09-28,BTCUSDT,-1,0.4524986635293585,10768.872870000001,10701.468060000001,1.9491602325570274,1.9369599979808472,26.614466209912468
2020-09-28,ETHUSDT,-1,13.634258768717006,357.40121,354.13697999999994,1.9491602325570272,1.9313580899567833,40.62483817809605
2020-09-29,BTCUSDT,1,0.45849081577197964,10701.458055,10835.05976,1.962608093434629,1.9871101553202202,57.305436465222954
2020-09-29,ETHUSDT,-1,13.870686674428654,353.73304500000006,359.969895,1.962608093434629,1.997211850308793,-90.46921212915304
2020-09-30,BTCUSDT,-1,0.4513028397026375,10835.15971,10781.978294999999,1.9559753383018428,1.9463749688582808,20.098573301744736
2020-09-30,ETHUSDT,-1,13.598267102183609,359.60011,360.009915,1.9559753383018426,1.9582043934417668,-9.48681758155404
2020-10-01,BTCUSDT,-1,0.45447521620009446,10771.201705000001,10624.439564999999,1.9580976894458808,1.931417787323285,62.81023982972053
2020-10-01,ETHUSDT,-1,13.611130450906753,359.650085,353.026425,1.9580976894458808,1.9220354893168996,86.27536714368988
2020-10-02,BTCUSDT,1,0.4677693347208011,10624.439564999999,10565.1148,1.9879148108405629,1.9768146884979558,-31.715035355856102
2020-10-02,ETHUSDT,-1,14.092546449234046,352.653585,345.7728,1.9879148108405629,1.9491276979526857,93.03073971089967
2020-10-03,BTCUSDT,-1,0.4732977325791981,10565.1148,10547.33103,2.000177951711571,1.9968111445044872,4.420028921493909
2020-10-03,ETHUSDT,-1,14.476117917983666,345.4272,346.122975,2.000177951711571,2.0042068000893254,-14.076505696185535
2020-10-04,BTCUSDT,-1,0.47411141253482036,10536.798965,10671.963314999999,1.9982466563566335,2.0238798407177736,-68.10508739992481
2020-10-04,ETHUSDT,-1,14.447926515410051,345.76703000000003,352.546185,1.9982466563566335,2.037424549667263,-101.98040448259773
2020-10-05,BTCUSDT,-1,0.46059861607101393,10661.28669,10797.606104999999,1.9642295579801285,1.9893449715371723,-66.74210842212666
2020-10-05,ETHUSDT,-1,13.944004115784182,352.16383,353.79681,1.9642295579801288,1.973337669916526,-26.70784706888956
2020-10-06,BTCUSDT,-1,0.45090732735067257,10786.8039,10604.95983,1.9455395668819249,1.9127416374426172,78.13654239394454
2020-10-06,ETHUSDT,-1,13.760942392426912,353.453185,340.920375,1.9455395668819249,1.8765542563118318,168.64118260203873
2020-10-07,BTCUSDT,1,0.4702745285928596,10604.949825,10661.056805,1.9948951118811216,2.0054493853092294,22.385339073078875
2020-10-07,ETHUSDT,-1,14.641234289981854,340.62960000000004,341.75078999999994,1.9948951118811218,2.001461354070555,-20.411961939534955
2020-10-08,BTCUSDT,-1,0.4678916811842483,10661.0668,10931.032785,1.9952897873078297,2.0458157227415144,-130.3559440942604
2020-10-08,ETHUSDT,-1,14.610690989471474,341.40921000000003,351.125475,1.9952897873078301,2.0520743255025566,-146.0087095996269
2020-10-09,BTCUSDT,-1,0.44414397732360766,10919.977280000001,11056.165319999998,1.9400168565690528,1.964211695668855,-64.39132630174326
2020-10-09,ETHUSDT,-1,13.827059826780749,350.76453000000004,365.20250999999996,1.9400168565690525,2.019870781864198,-203.59470087629614
2020-10-10,BTCUSDT,1,0.4265537816536207,11056.165319999998,11287.57339,1.8864196511334452,1.9259028460789118,94.89566486645397
2020-10-10,ETHUSDT,-1,12.926791956383694,364.827495,370.70525999999995,1.8864196511334448,1.9168119092628502,-79.7838768839093
2020-10-11,BTCUSDT,1,0.4180600749498435,11298.86661,11363.335490000001,1.8894420087299535,1.9002227546518469,23.162200041351575
2020-10-11,ETHUSDT,-1,12.755304865800646,370.324745,374.34708,1.8894420087299535,1.9099644524089054,-55.105515658519074
2020-10-12,BTCUSDT,-1,0.4142827049468994,11363.335490000001,11534.014125,1.8830533456065206,1.9113370282402982,-74.5035969582907
2020-10-12,ETHUSDT,-1,12.587830018963034,373.98291500000005,386.70325499999996,1.8830533456065206,1.9471019366878868,-163.9516329857095
2020-10-13,BTCUSDT,1,0.3978155115349743,11534.00412,11414.84972,1.8353622996177203,1.8164017121826634,-51.0532325994431
2020-10-13,ETHUSDT,-1,11.877315204248527,386.316745,381.23052,1.8353622996177206,1.811198020607829,56.76413720450357
2020-10-14,BTCUSDT,1,0.4018159091873556,11426.280284999999,11412.181055000001,1.8365044805387325,1.834238362570216,-9.33603776439978
2020-10-14,ETHUSDT,-1,12.055000604479726,380.85947500000003,378.879345,1.836504480538733,1.8269562931999532,20.20700757321013
2020-10-15,BTCUSDT,-1,0.40278862244630204,11412.181055000001,11510.87256,1.8386786745004946,1.8545794006389353,-43.4450734212413
2020-10-15,ETHUSDT,-1,12.144488062381917,378.500655,377.82881999999995,1.8386786745004946,1.8354150376455383,4.484998425244858
2020-10-16,BTCUSDT,1,0.39764254590440595,11510.882564999998,11313.66034,1.8308866595012951,1.7995170804381229,-82.05435139787008
2020-10-16,ETHUSDT,-1,12.12696661270083,377.441185,365.68275,1.8308866595012951,1.77384900003625,138.98941300307558
2020-10-17,BTCUSDT,1,0.40668653445917613,11324.899619999998,11354.519900000001,1.842273671822336,1.8470921394315005,8.356803211657757
2020-10-17,ETHUSDT,-1,12.607354784248049,365.31725,368.50415999999996,1.8422736718223365,1.8583450738365233,-43.87912378112624
2020-10-18,BTCUSDT,-1,0.4040574709964142,11354.629845,11508.891569999998,1.8351692077084425,1.86010144869846,-66.02587313145061
2020-10-18,ETHUSDT,-1,12.462920171418842,368.125845,378.299055,1.8351692077084427,1.8858843693552745,-130.5089576941434
2020-10-19,BTCUSDT,-1,0.3904935134785482,11497.38843,11757.345734999999,1.7958622415433239,1.8364668980968692,-105.14397052350401
2020-10-19,ETHUSDT,-1,11.879566155283051,377.93094,379.48965,1.795862241543324,1.8032689609680843,-22.115929764412204
2020-10-20,BTCUSDT,-1,0.37682464762686085,11745.58427,11915.944995,1.77041026148574,1.7960887095527727,-67.76261913862022
2020-10-20,ETHUSDT,-1,11.67476871500435,379.11035000000004,368.70426,1.7704102614857398,1.7218147838947317,117.99646893213988
2020-10-21,BTCUSDT,-1,0.37391849397504046,11904.045,12787.35048,1.7804570314444443,1.9125707333650444,-333.9772825663093
2020-10-21,ETHUSDT,-1,12.084143117908262,368.345735,390.57518999999996,1.7804570314444443,1.8879065977056848,-272.2922792822512
2020-10-22,BTCUSDT,1,0.3243890092734538,12787.140374999999,12962.035740000001,1.6592031190747323,1.6818967727462801,53.39303428704877
2020-10-22,ETHUSDT,-1,10.63278634702258,390.114845,414.18699,1.6592031190747323,1.7615847089545513,-259.37476252757693
2020-10-23,BTCUSDT,1,0.3117468822075562,12975.324419999999,12916.608465000001,1.618006773426627,1.6106849670637917,-21.53320764757892
2020-10-23,ETHUSDT,-1,9.77687697200914,413.73303000000004,409.314555,1.618006773426627,1.6007272188350674,39.980152486636946
2020-10-24,BTCUSDT,1,0.31356461231602095,12929.521529999998,13105.174135000001,1.6216961623944381,1.6437275387900883,51.81301728794057
2020-10-24,ETHUSDT,-1,9.912921968416196,408.985405,412.34606999999994,1.6216961623944381,1.6350217663572326,-36.57072783573835
2020-10-25,BTCUSDT,-1,0.3099433482432087,13105.174135000001,13035.344415,1.6247446202848788,1.6160873173954042,18.40242528600595
2020-10-25,ETHUSDT,-1,9.860468523950422,411.93393000000003,406.06293,1.624744620284879,1.6015882960032335,54.664477787825184
2020-10-26,BTCUSDT,1,0.3143868003133392,13036.154819999998,13045.663905000001,1.6393580008996456,1.640553813222469,-0.29038100706350023
2020-10-26,ETHUSDT,-1,10.103351545796585,405.64707500000003,392.71626,1.6393580008996456,1.5871001730121814,127.41811154474837
2020-10-27,BTCUSDT,-1,0.31903103227912155,13045.623925,13642.988084999999,1.6647835470071821,1.741014628851722,-193.98350278720898
2020-10-27,ETHUSDT,-1,10.608480811071887,392.32374,403.65172499999994,1.6647835470071826,1.7128526316074264,-123.5503476792243
2020-10-28,BTCUSDT,-1,0.29371865243254086,13629.34192,13273.033199999998,1.6012767769138958,1.55941497007855,101.49382534137187
2020-10-28,ETHUSDT,-1,9.92834718909922,403.208295,388.424115,1.6012767769138958,1.5425637881354408,143.63863138108806
2020-10-29,BTCUSDT,1,0.31083762908435797,13273.033199999998,13448.972150000001,1.6503032682583876,1.6721786466910245,51.36596416664304
2020-10-29,ETHUSDT,-1,10.632687861745431,388.02589000000006,387.323565,1.6503032682583876,1.6473162272573871,4.169983006985512
2020-10-30,BTCUSDT,1,0.3085275016757424,13462.417845,13553.319950000001,1.6614104576931128,1.6726287774341992,24.71176011758902
2020-10-30,ETHUSDT,-1,10.734666114398339,386.92644,382.681245,1.661410457693113,1.6431821573269076,42.266158300493494
2020-10-31,BTCUSDT,-1,0.3089291124896541,13553.319950000001,13797.895499999999,1.6748060413767296,1.7050286444159968,-78.93634228396105
2020-10-31,ETHUSDT,-1,10.949344358898452,382.398705,386.65322999999995,1.6748060413767296,1.6934397451001464,-49.952505095018694
2020-11-01,BTCUSDT,1,0.298782570121098,13797.895499999999,13754.619250000002,1.6490282719009328,1.643856196220852,-16.223073668324105
